"","Transcript","IU_number","start_time","end_time","speaker","IU","Anonymity","Linguistic_info","Quotatives","Me_possessive","There's","Social_info","ordered"
"1271","SydS_GOF_174_Cassia",1571,"00:25:27.120","00:25:27.410","INT: Erica","[yeah].","","","","","","",1571
"4662","SydS_GOF_174_Cassia",1572,"00:25:27.780","00:25:29.180","PNT: Cassia","we could [2have stayed there a whole mo2]n[3th3].","","","","","","",1572
"1272","SydS_GOF_174_Cassia",1573,"00:25:28.000","00:25:28.835","INT: Erica","[2it's very tu-2] -- ","","","","","","",1573
"1273","SydS_GOF_174_Cassia",1574,"00:25:28.960","00:25:31.040","INT: Erica","[3there were3] so many people when we went though.","","","","","","",1574
"1274","SydS_GOF_174_Cassia",1575,"00:25:31.040","00:25:31.450","INT: Erica",".. do you [thi- --","","","","","","",1575
"4663","SydS_GOF_174_Cassia",1576,"00:25:31.305","00:25:31.760","PNT: Cassia","[it was pri-] --","","","","","","",1576
"1275","SydS_GOF_174_Cassia",1577,"00:25:31.450","00:25:32.428","INT: Erica","it was v]ery bus[2y.","","","","","","",1577
"4664","SydS_GOF_174_Cassia",1578,"00:25:32.375","00:25:33.150","PNT: Cassia","[2yeah2] % --","","","","","","",1578
"1276","SydS_GOF_174_Cassia",1579,"00:25:32.428","00:25:32.976","INT: Erica",".. yeah2].","","","","","","",1579
"4665","SydS_GOF_174_Cassia",1580,"00:25:33.150","00:25:33.645","PNT: Cassia",".. yeah,","","","","","","",1580
"4666","SydS_GOF_174_Cassia",1581,"00:25:33.645","00:25:34.135","PNT: Cassia","we um,","","","","","","",1581
"4667","SydS_GOF_174_Cassia",1582,"00:25:34.135","00:25:35.065","PNT: Cassia","... we had a r- --","","","","","","",1582
"4668","SydS_GOF_174_Cassia",1583,"00:25:35.065","00:25:36.075","PNT: Cassia",".. a really luv- --","","","","","","",1583
"4669","SydS_GOF_174_Cassia",1584,"00:25:36.075","00:25:38.680","PNT: Cassia","we stayed in a beautiful place called the Andromeda,","","","","","","",1584
"4670","SydS_GOF_174_Cassia",1585,"00:25:38.680","00:25:40.284","PNT: Cassia","it was very luxurio[us.","","","","","","",1585
"1277","SydS_GOF_174_Cassia",1586,"00:25:40.030","00:25:40.420","INT: Erica","[yeah].","","","","","","",1586
"4671","SydS_GOF_174_Cassia",1587,"00:25:40.284","00:25:41.835","PNT: Cassia","we] had our own jacuzzi and,","","","","","","",1587
"4672","SydS_GOF_174_Cassia",1588,"00:25:41.835","00:25:44.065","PNT: Cassia","... there was all these dressing [2rooms and2],","","","","","","",1588
"1278","SydS_GOF_174_Cassia",1589,"00:25:43.365","00:25:44.065","INT: Erica","[2it's very2] --","","","","","","",1589
"1279","SydS_GOF_174_Cassia",1590,"00:25:44.065","00:25:44.765","INT: Erica",".. like .. [high] --","","","","","","",1590
"4673","SydS_GOF_174_Cassia",1591,"00:25:44.555","00:25:44.765","PNT: Cassia","[it] --","","","","","","",1591
"1280","SydS_GOF_174_Cassia",1592,"00:25:44.765","00:25:46.085","INT: Erica",".. upper clas[2s over there,","","","","","","",1592
"4674","SydS_GOF_174_Cassia",1593,"00:25:45.413","00:25:47.415","PNT: Cassia","[2it was really ni2]ce back then,","","","","","","",1593
"1281","SydS_GOF_174_Cassia",1594,"00:25:46.085","00:25:46.420","INT: Erica","yeah2].","","","","","","",1594
"1282","SydS_GOF_174_Cassia",1595,"00:25:47.415","00:25:48.360","INT: Erica","and you don't go anywhere,","","","","","","",1595
"1283","SydS_GOF_174_Cassia",1596,"00:25:48.360","00:25:50.100","INT: Erica","you just sit in the .. hotel any- --","","","","","","",1596
"4675","SydS_GOF_174_Cassia",1597,"00:25:50.100","00:25:50.852","PNT: Cassia","[oh no we went --","","","","","","",1597
"1284","SydS_GOF_174_Cassia",1598,"00:25:50.100","00:25:50.638","INT: Erica","[or like,","","","","","","",1598
"1285","SydS_GOF_174_Cassia",1599,"00:25:50.638","00:25:51.033","INT: Erica","<X yeah X>] --","","","","","","",1599
"4676","SydS_GOF_174_Cassia",1600,"00:25:50.852","00:25:51.865","PNT: Cassia","we] went to um,","","","","","","",1600
"4677","SydS_GOF_174_Cassia",1601,"00:25:51.865","00:25:53.428","PNT: Cassia",".. Kokkini Thalas[2sa,","","","","","","",1601
"1286","SydS_GOF_174_Cassia",1602,"00:25:52.815","00:25:53.483","INT: Erica","[2o=h,","","","","","","",1602
"4678","SydS_GOF_174_Cassia",1603,"00:25:53.428","00:25:54.204","PNT: Cassia","you know <X or X> Ko2]kkin- --","","","","","","",1603
"1287","SydS_GOF_174_Cassia",1604,"00:25:53.483","00:25:53.969","INT: Erica","good2].","","","","","","",1604
"4679","SydS_GOF_174_Cassia",1605,"00:25:54.204","00:25:55.325","PNT: Cassia","oh the Red Beach,","","","","","","",1605
"1288","SydS_GOF_174_Cassia",1606,"00:25:55.325","00:25:56.087","INT: Erica","y[eah yeah yeah yeah].","","","","","","",1606
"4680","SydS_GOF_174_Cassia",1607,"00:25:55.448","00:25:55.795","PNT: Cassia","[yeah,","","","","","","",1607
"4681","SydS_GOF_174_Cassia",1608,"00:25:55.795","00:25:56.425","PNT: Cassia","and] um,","","","","","","",1608
"4682","SydS_GOF_174_Cassia",1609,"00:25:56.425","00:25:57.970","PNT: Cassia","... went down into Thira,","","","","","","",1609
"4683","SydS_GOF_174_Cassia",1610,"00:25:57.970","00:25:58.675","PNT: Cassia",".. because,","","","","","","",1610
"4684","SydS_GOF_174_Cassia",1611,"00:25:58.675","00:26:01.135","PNT: Cassia","about a minute walk from .. um,","","","","","","",1611
"4685","SydS_GOF_174_Cassia",1612,"00:26:01.135","00:26:02.395","PNT: Cassia","... the Andromeda,","","","","","","",1612
"4686","SydS_GOF_174_Cassia",1613,"00:26:02.395","00:26:03.935","PNT: Cassia","[there was a ba]sketball court.","","","","","","",1613
"1289","SydS_GOF_174_Cassia",1614,"00:26:02.395","00:26:02.940","INT: Erica","[yeah yeah].","","","","","","",1614
"1290","SydS_GOF_174_Cassia",1615,"00:26:03.935","00:26:04.405","INT: Erica","oh.","","","","","","",1615
"4687","SydS_GOF_174_Cassia",1616,"00:26:04.405","00:26:07.621","PNT: Cassia","[so we walked down into Th]ira [2and f2]ound sports shop,","","","","","","",1616
"1291","SydS_GOF_174_Cassia",1617,"00:26:04.405","00:26:06.000","INT: Erica","[oh so the boys could play].","","","","","","",1617
"1292","SydS_GOF_174_Cassia",1618,"00:26:06.270","00:26:06.560","INT: Erica","[2yeah2],","","","","","","",1618
"4688","SydS_GOF_174_Cassia",1619,"00:26:07.621","00:26:08.812","PNT: Cassia","how did we find it,","","","","","","",1619
"4689","SydS_GOF_174_Cassia",1620,"00:26:08.812","00:26:09.585","PNT: Cassia","it was meant to be,","","","","","","",1620
"4690","SydS_GOF_174_Cassia",1621,"00:26:09.585","00:26:11.055","PNT: Cassia","and bought a basketball and a pump.","","","","","","",1621
"1293","SydS_GOF_174_Cassia",1622,"00:26:11.055","00:26:11.726","INT: Erica",".. ye[ah yeah].","","","","","","",1622
"4691","SydS_GOF_174_Cassia",1623,"00:26:11.377","00:26:11.846","PNT: Cassia","[so tha]t --","","","","","","",1623
"4692","SydS_GOF_174_Cassia",1624,"00:26:11.846","00:26:13.048","PNT: Cassia",".. so when it wasn't h[2ot,","","","","","","",1624
"1294","SydS_GOF_174_Cassia",1625,"00:26:12.930","00:26:13.519","INT: Erica","[2@@@2]","","","","","","",1625
"4693","SydS_GOF_174_Cassia",1626,"00:26:13.048","00:26:14.295","PNT: Cassia","like ear2]ly morning o[3r af- --","","","","","","",1626
"1295","SydS_GOF_174_Cassia",1627,"00:26:14.000","00:26:15.535","INT: Erica","[3@ it was so3] hot tho[ugh.","","","","","","",1627
"4694","SydS_GOF_174_Cassia",1628,"00:26:14.295","00:26:14.840","PNT: Cassia","late af-3] --","","","","","","",1628
"4695","SydS_GOF_174_Cassia",1629,"00:26:15.375","00:26:16.026","PNT: Cassia","[they'd meet] -- ","","","","","","",1629
"1296","SydS_GOF_174_Cassia",1630,"00:26:15.535","00:26:16.026","INT: Erica","@@]","","","","","","",1630
"4696","SydS_GOF_174_Cassia",1631,"00:26:16.026","00:26:17.380","PNT: Cassia",".. they'd meet the locals,","","","","","","",1631
"4697","SydS_GOF_174_Cassia",1632,"00:26:17.380","00:26:19.435","PNT: Cassia","and they'd [play basketball t]ogethe[2r2].","","","","","","",1632
"1297","SydS_GOF_174_Cassia",1633,"00:26:17.724","00:26:19.001","INT: Erica","[oh wo=w],","","","","","","",1633
"1298","SydS_GOF_174_Cassia",1634,"00:26:19.400","00:26:20.575","INT: Erica","[2t2]hat's s[3o nice3].","","","","","","",1634
"4698","SydS_GOF_174_Cassia",1635,"00:26:19.720","00:26:21.416","PNT: Cassia","[3and that's how young3] people bond,","","","","","","",1635
"4699","SydS_GOF_174_Cassia",1636,"00:26:21.416","00:26:22.271","PNT: Cassia","like the guys,","","","","","","",1636
"4700","SydS_GOF_174_Cassia",1637,"00:26:22.271","00:26:23.150","PNT: Cassia","[they play s]port,","","","","","","",1637
"1299","SydS_GOF_174_Cassia",1638,"00:26:22.271","00:26:22.795","INT: Erica","[yeah yeah]. ","","","","","","",1638
"4701","SydS_GOF_174_Cassia",1639,"00:26:23.150","00:26:23.940","PNT: Cassia","and they bond.","","","","","","",1639
"1300","SydS_GOF_174_Cassia",1640,"00:26:23.940","00:26:24.305","INT: Erica","yeah.","","","","","","",1640
"4702","SydS_GOF_174_Cassia",1641,"00:26:24.305","00:26:25.595","PNT: Cassia","so we could have spent a long --","","","","","","",1641
"1301","SydS_GOF_174_Cassia",1642,"00:26:25.595","00:26:26.630","INT: Erica","spent [months] there.","","","","","","",1642
"4703","SydS_GOF_174_Cassia",1643,"00:26:26.010","00:26:26.323","PNT: Cassia","[X] --","","","","","","",1643
"1302","SydS_GOF_174_Cassia",1644,"00:26:26.630","00:26:27.415","INT: Erica","just stayed there.","","","","","","",1644
"4704","SydS_GOF_174_Cassia",1645,"00:26:27.415","00:26:28.513","PNT: Cassia","it co[uld have e]asily --","","","","","","",1645
"1303","SydS_GOF_174_Cassia",1646,"00:26:27.702","00:26:28.112","INT: Erica","[@@]","","","","","","",1646
"4705","SydS_GOF_174_Cassia",1647,"00:26:28.513","00:26:29.993","PNT: Cassia","yeah so then we went to Ios,","","","","","","",1647
"4706","SydS_GOF_174_Cassia",1648,"00:26:29.993","00:26:31.390","PNT: Cassia","and then we went to Paros,","","","","","","",1648
"4707","SydS_GOF_174_Cassia",1649,"00:26:31.390","00:26:32.420","PNT: Cassia","and then we went to,","","","","","","",1649
"4708","SydS_GOF_174_Cassia",1650,"00:26:32.420","00:26:34.400","PNT: Cassia","...(1.0) um [Rho]des,","","","","","","",1650
"1304","SydS_GOF_174_Cassia",1651,"00:26:33.570","00:26:34.170","INT: Erica","[XX] -- ","","","","","","",1651
"4709","SydS_GOF_174_Cassia",1652,"00:26:34.400","00:26:35.205","PNT: Cassia","and we we[2nt2] --","","","","","","",1652
"1305","SydS_GOF_174_Cassia",1653,"00:26:34.895","00:26:35.575","INT: Erica","[2wo2]w,","","","","","","",1653
"1306","SydS_GOF_174_Cassia",1654,"00:26:35.575","00:26:36.161","INT: Erica","<X you've X> [been to] --","","","","","","",1654
"4710","SydS_GOF_174_Cassia",1655,"00:26:35.655","00:26:36.805","PNT: Cassia","[and went to] Crete.","","","","","","",1655
"1307","SydS_GOF_174_Cassia",1656,"00:26:36.805","00:26:39.050","INT: Erica","... I haven’t been to any of these places.","","","","","","",1656
"1308","SydS_GOF_174_Cassia",1657,"00:26:39.050","00:26:40.210","INT: Erica",".. wha[t's your fav]ourite though,","","","","","","",1657
"4711","SydS_GOF_174_Cassia",1658,"00:26:39.280","00:26:39.760","PNT: Cassia","[((TSK)) I'm X] --","","","","","","",1658
"1309","SydS_GOF_174_Cassia",1659,"00:26:40.210","00:26:40.475","INT: Erica","what --","","","","","","",1659
"1310","SydS_GOF_174_Cassia",1660,"00:26:40.475","00:26:41.090","INT: Erica","what would have been --","","","","","","",1660
"4712","SydS_GOF_174_Cassia",1661,"00:26:41.090","00:26:42.570","PNT: Cassia","oh I loved Paros,","","","","","","",1661
"4713","SydS_GOF_174_Cassia",1662,"00:26:42.570","00:26:43.255","PNT: Cassia",".. [Paros,","","","","","","",1662
"1311","SydS_GOF_174_Cassia",1663,"00:26:42.670","00:26:43.415","INT: Erica","[Paros, ","","","","","","",1663
"4714","SydS_GOF_174_Cassia",1664,"00:26:43.255","00:26:44.026","PNT: Cassia","it was beautifu]l.","","","","","","",1664
"1312","SydS_GOF_174_Cassia",1665,"00:26:43.415","00:26:43.965","INT: Erica","yeah yeah]. ","","","","","","",1665
"4715","SydS_GOF_174_Cassia",1666,"00:26:44.026","00:26:45.380","PNT: Cassia","Santorini's stunning,","","","","","","",1666
"4716","SydS_GOF_174_Cassia",1667,"00:26:45.380","00:26:47.410","PNT: Cassia","... but Paros had a bit of a French feel,","","","","","","",1667
"4717","SydS_GOF_174_Cassia",1668,"00:26:47.410","00:26:47.920","PNT: Cassia","it's funny,","","","","","","",1668
"4718","SydS_GOF_174_Cassia",1669,"00:26:47.920","00:26:48.550","PNT: Cassia","[it's call-] --","","","","","","",1669
"1313","SydS_GOF_174_Cassia",1670,"00:26:47.920","00:26:48.550","INT: Erica","[wow].","","","","","","",1670
"4719","SydS_GOF_174_Cassia",1671,"00:26:48.550","00:26:49.380","PNT: Cassia",".. Paros,","","","","","","",1671
"4720","SydS_GOF_174_Cassia",1672,"00:26:49.380","00:26:51.000","PNT: Cassia","and it sounds [a bit l]ike [2Paris2],","","","","","","",1672
"1314","SydS_GOF_174_Cassia",1673,"00:26:49.840","00:26:50.075","INT: Erica","[ka-] --","","","","","","",1673
"1315","SydS_GOF_174_Cassia",1674,"00:26:50.280","00:26:50.900","INT: Erica","[2Paris,","","","","","","",1674
"1316","SydS_GOF_174_Cassia",1675,"00:26:50.900","00:26:51.292","INT: Erica","y2]eah.","","","","","","",1675
"4721","SydS_GOF_174_Cassia",1676,"00:26:51.292","00:26:52.436","PNT: Cassia","... yeah it was ve- --","","","","","","",1676
"4722","SydS_GOF_174_Cassia",1677,"00:26:52.436","00:26:54.300","PNT: Cassia","it was a very .. pretty island.","","","","","","",1677
"1317","SydS_GOF_174_Cassia",1678,"00:26:54.300","00:26:57.135","INT: Erica",".. and what's good is that you can talk to everyone in Greek [too]. ","","","","","","",1678
"4723","SydS_GOF_174_Cassia",1679,"00:26:56.872","00:26:57.135","PNT: Cassia","[the b-] --","","","","","","",1679
"4724","SydS_GOF_174_Cassia",1680,"00:26:57.135","00:26:58.920","PNT: Cassia","yeah the boys were [2very2] impressed.","","","","","","",1680
"1318","SydS_GOF_174_Cassia",1681,"00:26:57.970","00:26:58.280","INT: Erica","[2like2],","","","","","","",1681
"4725","SydS_GOF_174_Cassia",1682,"00:26:58.920","00:27:00.376","PNT: Cassia","cause I tried to encourage them,","","","","","","encouraged her sons to speak Greek while in Greece",1682
"4726","SydS_GOF_174_Cassia",1683,"00:27:00.376","00:27:02.184","PNT: Cassia","cause James is good with language[s],","James","","","","","one son was ""speaking in sentences at the end"" of the trip, after a month",1683
"1319","SydS_GOF_174_Cassia",1684,"00:27:02.060","00:27:03.000","INT: Erica","[y]eah he i[2s2].","","","","","","",1684
"4727","SydS_GOF_174_Cassia",1685,"00:27:02.880","00:27:03.410","PNT: Cassia","[2y2]eah and he pi- --","","","","","","",1685
"4728","SydS_GOF_174_Cassia",1686,"00:27:03.410","00:27:04.785","PNT: Cassia","he was speaking in sentences,","","","","","","",1686
"4729","SydS_GOF_174_Cassia",1687,"00:27:04.785","00:27:05.450","PNT: Cassia","at the en[d],","","","","","","",1687
"1320","SydS_GOF_174_Cassia",1688,"00:27:05.360","00:27:06.106","INT: Erica","[w]o[2w2].","","","","","","",1688
"4730","SydS_GOF_174_Cassia",1689,"00:27:05.938","00:27:07.065","PNT: Cassia","[2a2]fter a month.","","","","","","",1689
"1321","SydS_GOF_174_Cassia",1690,"00:27:07.065","00:27:09.325","INT: Erica",".. it's kind of because we’ve been around it,","","","","","","",1690
"1322","SydS_GOF_174_Cassia",1691,"00:27:09.325","00:27:10.240","INT: Erica","but we’re just not --","","","","","","",1691
"1323","SydS_GOF_174_Cassia",1692,"00:27:10.240","00:27:11.375","INT: Erica",".. we probably unders- --","","","","","","",1692
"1324","SydS_GOF_174_Cassia",1693,"00:27:11.375","00:27:11.940","INT: Erica","I think,","","","","","","",1693
"1325","SydS_GOF_174_Cassia",1694,"00:27:11.940","00:27:15.130","INT: Erica","... that I understand more than I .. can spea[k], ","","","","","","",1694
"4731","SydS_GOF_174_Cassia",1695,"00:27:15.089","00:27:16.240","PNT: Cassia","[I] think w[2e're all li2]ke th[3at3].","","","","","","",1695
"1326","SydS_GOF_174_Cassia",1696,"00:27:15.475","00:27:15.922","INT: Erica","[2because2] --","","","","","","",1696
"1327","SydS_GOF_174_Cassia",1697,"00:27:16.140","00:27:17.955","INT: Erica","[3be3]cause we’ve all been around you guy[4s,","","","","","","",1697
"4732","SydS_GOF_174_Cassia",1698,"00:27:17.861","00:27:18.420","PNT: Cassia","[4yeah4].","","","","","","",1698
"1328","SydS_GOF_174_Cassia",1699,"00:27:17.955","00:27:19.000","INT: Erica","and Yiayia4] and Pappou,","","","","","","",1699
"4733","SydS_GOF_174_Cassia",1700,"00:27:19.000","00:27:19.493","PNT: Cassia",".. ye[ah].","","","","","","",1700
"1329","SydS_GOF_174_Cassia",1701,"00:27:19.365","00:27:21.655","INT: Erica","[a]ll speaking Greek around us so it's kind of,","","","","","","",1701
"1330","SydS_GOF_174_Cassia",1702,"00:27:21.655","00:27:22.085","INT: Erica",".. we n- --","","","","","","",1702
"1331","SydS_GOF_174_Cassia",1703,"00:27:22.085","00:27:23.830","INT: Erica","kind of know what you're talking about,","","","","","","",1703
"1332","SydS_GOF_174_Cassia",1704,"00:27:23.830","00:27:25.881","INT: Erica","but we wouldn't be able to sa[y it ours]e[2l2]ves,","","","","","","",1704
"4734","SydS_GOF_174_Cassia",1705,"00:27:25.000","00:27:25.363","PNT: Cassia","[well].","","","","","","",1705
"4735","SydS_GOF_174_Cassia",1706,"00:27:25.515","00:27:25.635","PNT: Cassia","[2((TSK))2]","","","","","","",1706
"4736","SydS_GOF_174_Cassia",1707,"00:27:25.881","00:27:28.125","PNT: Cassia","I don't speak Greek as well as I should, ","","","","","","""I don't speak Greek as well as I should"" because she rebelled and wouldn't speak Greek to her parents",1707
"4737","SydS_GOF_174_Cassia",1708,"00:27:28.125","00:27:30.200","PNT: Cassia","... because .. I rebelled,","","","","","","",1708
"4738","SydS_GOF_174_Cassia",1709,"00:27:30.200","00:27:30.623","PNT: Cassia",".. and,","","","","","","",1709
"4739","SydS_GOF_174_Cassia",1710,"00:27:30.623","00:27:32.355","PNT: Cassia","I wouldn't speak Greek to Mum and D[ad].","","","","","","",1710
"1333","SydS_GOF_174_Cassia",1711,"00:27:32.225","00:27:32.950","INT: Erica","[r]eall[2y.","","","","","","",1711
"4740","SydS_GOF_174_Cassia",1712,"00:27:32.775","00:27:34.481","PNT: Cassia","[2I cho2]se to s[3peak English3],","","","","","","",1712
"1334","SydS_GOF_174_Cassia",1713,"00:27:32.950","00:27:33.115","INT: Erica","y-2] --","","","","","","",1713
"1335","SydS_GOF_174_Cassia",1714,"00:27:33.475","00:27:34.970","INT: Erica","[3speak English back3] to <X th[e X> s-] --","","","","","","",1714
"4741","SydS_GOF_174_Cassia",1715,"00:27:34.671","00:27:36.055","PNT: Cassia","[that was] my way of rebel[2ling2].","","","","","","",1715
"1336","SydS_GOF_174_Cassia",1716,"00:27:35.820","00:27:36.430","INT: Erica","[2o2]h.","","","","","","",1716
"1337","SydS_GOF_174_Cassia",1717,"00:27:36.430","00:27:37.030","INT: Erica",".. w[ow].","","","","","","",1717
"4742","SydS_GOF_174_Cassia",1718,"00:27:36.808","00:27:37.369","PNT: Cassia","[ye]ah.","","","","","","",1718
"1338","SydS_GOF_174_Cassia",1719,"00:27:37.369","00:27:37.722","INT: Erica",".. it's --","","","","","","",1719
"1339","SydS_GOF_174_Cassia",1720,"00:27:37.722","00:27:38.622","INT: Erica",".. I guess it's beg- --","","","","","","",1720
"1340","SydS_GOF_174_Cassia",1721,"00:27:38.622","00:27:40.125","INT: Erica",".. yeah they were speaking Greek to you,","","","","","","",1721
